iter	Passed	Remaining
3233	15943	33356
3234	15947	33348
3235	15951	33342
3236	15955	33336
3237	15960	33330
3238	15965	33326
3239	15970	33321
3240	15976	33317
3241	15980	33311
3242	15984	33305
3243	15989	33299
3244	15993	33293
3245	15998	33287
3246	16002	33281
3247	16006	33275
3248	16011	33269
3249	16015	33263
3250	16020	33257
3251	16024	33251
3252	16028	33244
3253	16033	33239
3254	16037	33233
3255	16041	33227
3256	16046	33220
3257	16050	33214
3258	16054	33208
3259	16059	33201
3260	16063	33195
3261	16069	33192
3262	16075	33190
3263	16080	33184
3264	16089	33188
3265	16095	33185
3266	16097	33176
3267	16102	33170
3268	16106	33164
3269	16110	33157
3270	16114	33151
3271	16119	33145
3272	16123	33139
3273	16128	33133
3274	16132	33127
3275	16136	33121
3276	16141	33114
3277	16145	33108
3278	16147	33098
3279	16152	33092
3280	16156	33086
3281	16159	33077
3282	16163	33069
3283	16167	33063
3284	16171	33057
3285	16176	33052
3286	16181	33046
3287	16185	33040
3288	16189	33034
3289	16194	33028
3290	16198	33022
3291	16203	33016
3292	16208	33012
3293	16213	33007
3294	16218	33003
3295	16223	32997
3296	16227	32991
3297	16232	32986
3298	16236	32980
3299	16240	32973
3300	16247	32971
3301	16253	32968
3302	16259	32966
3303	16267	32967
3304	16272	32962
3305	16276	32956
3306	16280	32950
3307	16285	32944
3308	16288	32936
3309	16292	32930
3310	16295	32919
3311	16299	32913
3312	16303	32907
3313	16308	32901
3314	16312	32895
3315	16317	32889
3316	16321	32884
3317	16325	32878
3318	16330	32872
3319	16334	32865
3320	16338	32859
3321	16343	32853
3322	16347	32847
3323	16351	32841
3324	16356	32835
3325	16358	32826
3326	16363	32820
3327	16367	32814
3328	16371	32807
3329	16376	32801
3330	16380	32795
3331	16384	32789
3332	16389	32783
3333	16393	32777
3334	16398	32772
3335	16402	32766
3336	16406	32759
3337	16411	32754
3338	16415	32747
3339	16421	32743
3340	16429	32745
3341	16435	32743
3342	16444	32745
3343	16452	32747
3344	16458	32743
3345	16463	32739
3346	16467	32733
3347	16472	32728
3348	16476	32721
3349	16480	32715
3350	16485	32709
3351	16489	32703
3352	16494	32698
3353	16498	32692
3354	16502	32686
3355	16507	32680
3356	16511	32673
3357	16515	32667
3358	16519	32661
3359	16524	32655
3360	16528	32649
3361	16531	32640
3362	16535	32634
3363	16540	32628
3364	16544	32621
3365	16548	32615
3366	16551	32606
3367	16555	32600
3368	16560	32594
3369	16564	32588
3370	16576	32597
3371	16582	32594
3372	16587	32590
3373	16592	32584
3374	16596	32579
3375	16607	32585
3376	16615	32587
3377	16624	32589
3378	16626	32579
3379	16630	32573
3380	16635	32566
3381	16638	32558
3382	16642	32552
3383	16647	32546
3384	16651	32540
3385	16655	32534
3386	16660	32528
3387	16663	32519
3388	16667	32513
3389	16672	32508
3390	16676	32502
3391	16681	32496
3392	16685	32490
3393	16689	32484
3394	16694	32478
3395	16698	32472
3396	16702	32466
3397	16707	32460
3398	16711	32454
3399	16716	32449
3400	16719	32441
3401	16724	32435
3402	16728	32430
3403	16733	32424
3404	16737	32418
3405	16742	32412
3406	16746	32406
3407	16750	32400
3408	16755	32394
3409	16759	32388
3410	16761	32378
3411	16764	32368
3412	16768	32362
3413	16774	32360
3414	16781	32358
3415	16786	32355
3416	16794	32355
3417	16801	32354
3418	16806	32349
3419	16810	32343
3420	16815	32337
3421	16818	32328
3422	16822	32323
3423	16826	32316
3424	16831	32310
3425	16833	32300
3426	16837	32294
3427	16842	32290
3428	16847	32284
3429	16851	32278
3430	16856	32273
3431	16860	32267
3432	16865	32261
3433	16869	32255
3434	16874	32250
3435	16878	32243
3436	16882	32237
3437	16886	32231
3438	16891	32225
3439	16895	32219
3440	16900	32214
3441	16904	32208
3442	16908	32201
3443	16912	32195
3444	16917	32189
3445	16921	32182
3446	16925	32177
3447	16930	32171
3448	16934	32165
3449	16938	32159
3450	16943	32153
3451	16948	32148
3452	16953	32144
3453	16959	32141
3454	16965	32139
3455	16974	32140
3456	16979	32137
3457	16984	32131
3458	16988	32126
3459	16993	32120
3460	16997	32114
3461	17002	32108
3462	17006	32102
3463	17010	32096
3464	17015	32090
3465	17019	32085
3466	17024	32079
3467	17029	32074
3468	17033	32068
3469	17037	32062
3470	17042	32056
3471	17046	32050
3472	17051	32044
3473	17055	32038
3474	17059	32033
3475	17064	32027
3476	17068	32021
3477	17073	32015
3478	17077	32009
3479	17081	32003
3480	17085	31997
3481	17090	31991
3482	17094	31985
3483	17098	31979
3484	17103	31973
3485	17105	31963
3486	17109	31957
3487	17114	31951
3488	17118	31945
3489	17124	31943
3490	17130	31940
3491	17136	31937
3492	17144	31937
3493	17153	31939
3494	17157	31933
3495	17161	31928
3496	17166	31922
3497	17170	31915
3498	17174	31909
3499	17178	31903
3500	17182	31897
3501	17187	31891
3502	17191	31885
3503	17196	31879
3504	17200	31873
3505	17204	31867
3506	17209	31861
3507	17213	31856
3508	17218	31850
3509	17221	31842
3510	17224	31834
3511	17228	31827
3512	17232	31821
3513	17237	31815
3514	17241	31810
3515	17246	31804
3516	17250	31798
3517	17254	31792
3518	17259	31786
3519	17263	31780
3520	17267	31774
3521	17271	31768
3522	17276	31762
3523	17280	31756
3524	17285	31750
3525	17289	31744
3526	17293	31739
3527	17299	31735
3528	17305	31732
3529	17311	31729
3530	17317	31725
3531	17324	31726
3532	17331	31725
3533	17336	31719
3534	17340	31713
3535	17343	31704
3536	17347	31698
3537	17352	31692
3538	17356	31686
3539	17360	31680
3540	17364	31674
3541	17367	31665
3542	17372	31660
3543	17376	31654
3544	17380	31648
3545	17385	31642
3546	17389	31636
3547	17394	31631
3548	17398	31625
3549	17403	31619
3550	17406	31612
3551	17411	31606
3552	17414	31599
3553	17419	31593
3554	17429	31598
3555	17434	31593
3556	17438	31587
3557	17442	31581
3558	17447	31575
3559	17451	31569
3560	17455	31563
3561	17460	31557
3562	17465	31553
3563	17469	31547
3564	17477	31547
3565	17483	31544
3566	17489	31542
3567	17499	31546
3568	17505	31542
3569	17509	31536
3570	17514	31532
3571	17519	31527
3572	17524	31521
3573	17529	31517
3574	17534	31512
3575	17538	31506
3576	17543	31501
3577	17547	31495
3578	17549	31485
3579	17554	31480
3580	17558	31473
3581	17563	31468
3582	17567	31462
3583	17571	31456
3584	17575	31450
3585	17580	31444
3586	17584	31438
3587	17589	31433
3588	17593	31427
3589	17598	31421
3590	17602	31416
3591	17607	31410
3592	17609	31401
3593	17613	31395
3594	17618	31389
3595	17622	31383
3596	17627	31377
3597	17631	31372
3598	17635	31366
3599	17640	31360
3600	17644	31354
3601	17647	31345
3602	17653	31343
3603	17662	31345
3604	17668	31342
3605	17676	31343
3606	17682	31339
3607	17686	31333
3608	17690	31328
3609	17695	31322
3610	17699	31316
3611	17703	31310
3612	17708	31304
3613	17712	31298
3614	17717	31292
3615	17721	31287
3616	17725	31280
3617	17730	31275
3618	17734	31269
3619	17738	31263
3620	17743	31257
3621	17747	31252
3622	17752	31246
3623	17756	31240
3624	17761	31235
3625	17765	31229
3626	17770	31224
3627	17774	31218
3628	17779	31212
3629	17783	31206
3630	17787	31201
3631	17792	31195
3632	17796	31189
3633	17800	31183
3634	17805	31177
3635	17809	31171
3636	17813	31165
3637	17818	31160
3638	17822	31154
3639	17830	31153
3640	17835	31149
3641	17846	31156
3642	17855	31157
3643	17859	31151
3644	17864	31145
3645	17868	31139
3646	17872	31133
3647	17875	31125
3648	17880	31119
3649	17884	31113
3650	17888	31107
3651	17892	31101
3652	17897	31095
3653	17901	31089
3654	17905	31083
3655	17909	31077
3656	17913	31071
3657	17918	31065
3658	17922	31060
3659	17927	31054
3660	17930	31045
3661	17934	31040
3662	17938	31034
3663	17943	31028
3664	17947	31022
3665	17952	31017
3666	17956	31011
3667	17961	31005
3668	17965	31000
3669	17969	30994
3670	17974	30988
3671	17978	30982
3672	17982	30976
3673	17987	30971
3674	17991	30965
3675	17996	30959
3676	18000	30953
3677	18009	30956
3678	18016	30954
3679	18024	30954
3680	18032	30955
3681	18037	30950
3682	18041	30944
3683	18046	30939
3684	18050	30933
3685	18054	30927
3686	18059	30921
3687	18063	30915
3688	18067	30909
3689	18072	30904
3690	18076	30898
3691	18081	30892
3692	18085	30886
3693	18088	30878
3694	18092	30872
3695	18097	30867
3696	18101	30861
3697	18104	30853
3698	18109	30847
3699	18111	30838
3700	18115	30832
3701	18120	30826
3702	18124	30821
3703	18129	30815
3704	18133	30810
3705	18138	30804
3706	18142	30798
3707	18146	30793
3708	18151	30787
3709	18155	30781
3710	18160	30775
3711	18164	30770
3712	18168	30764
3713	18173	30758
3714	18177	30752
3715	18182	30747
3716	18188	30744
3717	18193	30740
3718	18200	30738
3719	18207	30738
3720	18213	30733
3721	18218	30730
3722	18224	30726
3723	18229	30721
3724	18233	30716
3725	18238	30709
3726	18242	30703
3727	18246	30698
3728	18251	30692
3729	18255	30687
3730	18259	30681
3731	18264	30675
3732	18268	30670
3733	18273	30664
3734	18282	30667
3735	18288	30664
3736	18293	30659
3737	18298	30654
3738	18303	30649
3739	18308	30644
3740	18312	30639
3741	18317	30633
3742	18321	30627
3743	18325	30621
3744	18330	30615
3745	18334	30609
3746	18338	30604
3747	18343	30598
3748	18347	30592
3749	18351	30586
3750	18357	30582
3751	18363	30579
3752	18369	30577
3753	18378	30578
3754	18382	30571
3755	18387	30566
3756	18391	30561
3757	18395	30555
3758	18400	30549
3759	18404	30543
3760	18408	30537
3761	18412	30531
3762	18417	30525
3763	18421	30520
3764	18426	30514
3765	18430	30508
3766	18434	30502
3767	18439	30497
3768	18443	30491
3769	18448	30486
3770	18452	30480
3771	18456	30474
3772	18461	30468
3773	18465	30463
3774	18470	30457
3775	18472	30448
3776	18476	30442
3777	18480	30435
3778	18484	30429
3779	18488	30423
3780	18493	30417
3781	18497	30412
3782	18502	30406
3783	18506	30401
3784	18511	30396
3785	18516	30391
3786	18518	30381
3787	18523	30376
3788	18528	30371
3789	18533	30368
3790	18543	30371
3791	18551	30371
3792	18556	30366
3793	18560	30360
3794	18565	30354
3795	18568	30346
3796	18572	30340
3797	18576	30334
3798	18581	30329
3799	18585	30323
3800	18589	30317
3801	18594	30312
3802	18598	30306
3803	18602	30300
3804	18607	30294
3805	18611	30288
3806	18615	30283
3807	18620	30277
3808	18624	30272
3809	18627	30263
3810	18631	30257
3811	18636	30251
3812	18640	30246
3813	18644	30240
3814	18648	30233
3815	18652	30227
3816	18656	30221
3817	18661	30215
3818	18665	30209
3819	18670	30205
3820	18674	30198
3821	18678	30193
3822	18681	30184
3823	18686	30180
3824	18691	30175
3825	18697	30172
3826	18705	30171
3827	18711	30168
3828	18717	30166
3829	18721	30160
3830	18728	30158
3831	18732	30152
3832	18737	30147
3833	18741	30141
3834	18746	30135
3835	18750	30129
3836	18754	30123
3837	18758	30117
3838	18763	30111
3839	18767	30106
3840	18771	30100
3841	18775	30094
3842	18788	30102
3843	18797	30103
3844	18804	30101
3845	18810	30098
3846	18815	30093
3847	18820	30088
3848	18824	30082
3849	18828	30077
3850	18832	30071
3851	18835	30062
3852	18839	30056
3853	18843	30050
3854	18848	30044
3855	18852	30039
3856	18857	30033
3857	18861	30027
3858	18865	30021
3859	18871	30017
3860	18877	30015
3861	18883	30012
3862	18890	30010
3863	18895	30006
3864	18903	30006
3865	18909	30002
3866	18914	29997
3867	18919	29993
3868	18924	29988
3869	18928	29982
3870	18933	29977
3871	18937	29971
3872	18942	29966
3873	18946	29960
3874	18951	29955
3875	18955	29949
3876	18960	29944
3877	18964	29938
3878	18968	29932
3879	18973	29927
3880	18977	29921
3881	18982	29915
3882	18986	29910
3883	18990	29904
3884	18995	29898
3885	18999	29892
3886	19003	29887
3887	19008	29881
3888	19012	29875
3889	19017	29870
3890	19021	29864
3891	19024	29856
3892	19028	29850
3893	19033	29845
3894	19036	29837
3895	19040	29831
3896	19047	29830
3897	19051	29824
3898	19057	29821
3899	19066	29821
3900	19074	29821
3901	19078	29816
3902	19083	29810
3903	19087	29804
3904	19092	29799
3905	19096	29793
3906	19099	29785
3907	19103	29779
3908	19108	29774
3909	19110	29766
3910	19115	29760
3911	19120	29755
3912	19132	29761
3913	19137	29757
3914	19142	29752
3915	19146	29746
3916	19151	29741
3917	19155	29735
3918	19159	29729
3919	19164	29724
3920	19168	29718
3921	19173	29713
3922	19176	29705
3923	19180	29699
3924	19185	29694
3925	19189	29688
3926	19193	29682
3927	19197	29676
3928	19202	29670
3929	19206	29665
3930	19211	29659
3931	19215	29653
3932	19220	29649
3933	19226	29645
3934	19235	29648
3935	19244	29649
3936	19249	29644
3937	19253	29638
3938	19257	29632
3939	19262	29627
3940	19266	29621
3941	19271	29615
3942	19275	29610
3943	19280	29604
3944	19284	29599
3945	19289	29593
3946	19293	29587
3947	19297	29582
3948	19302	29576
3949	19306	29570
3950	19310	29564
3951	19315	29559
3952	19317	29550
3953	19322	29545
3954	19326	29539
3955	19330	29534
3956	19335	29528
3957	19339	29522
3958	19343	29516
3959	19348	29510
3960	19350	29502
3961	19357	29500
3962	19361	29494
3963	19366	29489
3964	19371	29484
3965	19375	29479
3966	19380	29473
3967	19382	29464
3968	19386	29458
3969	19391	29454
3970	19397	29450
3971	19402	29446
3972	19408	29443
3973	19420	29448
3974	19425	29443
3975	19430	29439
3976	19435	29434
3977	19441	29430
3978	19445	29424
3979	19448	29416
3980	19452	29410
3981	19456	29404
3982	19461	29399
3983	19463	29390
3984	19467	29385
3985	19472	29379
3986	19476	29373
3987	19481	29368
3988	19485	29363
3989	19488	29354
3990	19492	29348
3991	19496	29343
3992	19501	29337
3993	19505	29331
3994	19510	29327
3995	19516	29323
3996	19521	29318
3997	19524	29311
3998	19531	29309
3999	19536	29304
4000	19540	29298
4001	19544	29292
4002	19547	29284
4003	19552	29279
4004	19556	29273
4005	19560	29268
4006	19570	29269
4007	19576	29267
4008	19582	29264
4009	19590	29264
4010	19595	29258
4011	19600	29253
4012	19604	29247
4013	19608	29241
4014	19612	29236
4015	19616	29230
4016	19621	29224
4017	19624	29217
4018	19629	29211
4019	19633	29205
4020	19637	29200
4021	19642	29194
4022	19645	29188
4023	19650	29182
4024	19654	29176
4025	19659	29171
4026	19663	29166
4027	19668	29160
4028	19672	29154
4029	19677	29149
4030	19681	29143
4031	19685	29138
4032	19690	29132
4033	19694	29127
4034	19699	29121
4035	19703	29116
4036	19707	29110
4037	19711	29104
4038	19716	29098
4039	19720	29092
4040	19723	29085
4041	19727	29078
4042	19731	29072
4043	19736	29067
4044	19745	29069
4045	19750	29064
4046	19756	29061
4047	19768	29067
4048	19773	29061
4049	19777	29056
4050	19782	29050
4051	19786	29045
4052	19791	29039
4053	19795	29033
4054	19799	29028
4055	19804	29022
4056	19807	29014
4057	19811	29009
4058	19821	29012
4059	19827	29008
4060	19832	29004
4061	19838	29001
4062	19841	28993
4063	19845	28987
4064	19850	28982
4065	19854	28976
4066	19859	28970
4067	19863	28964
4068	19867	28959
4069	19872	28953
4070	19876	28948
4071	19881	28942
4072	19885	28936
4073	19889	28930
4074	19893	28925
4075	19898	28919
4076	19902	28914
4077	19907	28908
4078	19911	28903
4079	19915	28897
4080	19922	28894
4081	19927	28890
4082	19932	28885
4083	19936	28879
4084	19945	28880
4085	19951	28877
4086	19955	28871
4087	19959	28865
4088	19964	28860
4089	19968	28854
4090	19975	28852
4091	19979	28846
4092	19984	28841
4093	19988	28835
4094	19992	28829
4095	19997	28823
4096	20001	28818
4097	20005	28812
4098	20009	28806
4099	20014	28801
4100	20018	28795
4101	20023	28789
4102	20027	28783
4103	20031	28778
4104	20035	28772
4105	20040	28766
4106	20044	28761
4107	20048	28755
4108	20053	28750
4109	20057	28744
4110	20062	28739
4111	20066	28733
4112	20071	28728
4113	20075	28722
4114	20079	28716
4115	20084	28711
4116	20088	28705
4117	20098	28707
4118	20104	28704
4119	20115	28708
4120	20119	28703
4121	20124	28697
4122	20128	28691
4123	20133	28686
4124	20136	28678
4125	20140	28672
4126	20144	28667
4127	20149	28662
4128	20154	28656
4129	20158	28651
4130	20163	28646
4131	20167	28641
4132	20172	28635
4133	20176	28629
4134	20181	28624
4135	20185	28619
4136	20189	28613
4137	20194	28607
4138	20201	28606
4139	20206	28601
4140	20210	28595
4141	20215	28589
4142	20219	28584
4143	20224	28579
4144	20228	28573
4145	20232	28567
4146	20236	28561
4147	20241	28556
4148	20245	28550
4149	20250	28545
4150	20254	28539
4151	20258	28534
4152	20263	28528
4153	20266	28521
4154	20273	28519
4155	20280	28517
4156	20286	28514
4157	20292	28511
4158	20303	28515
4159	20309	28510
4160	20313	28504
4161	20317	28499
4162	20321	28493
4163	20326	28487
4164	20330	28482
4165	20334	28476
4166	20339	28470
4167	20343	28465
4168	20347	28459
4169	20351	28453
4170	20356	28448
4171	20361	28442
4172	20365	28437
4173	20369	28431
4174	20374	28426
4175	20378	28420
4176	20382	28414
4177	20387	28409
4178	20391	28404
4179	20396	28398
4180	20400	28392
4181	20404	28387
4182	20407	28379
4183	20412	28374
4184	20416	28368
4185	20421	28363
4186	20425	28357
4187	20430	28352
4188	20434	28347
4189	20439	28341
4190	20443	28336
4191	20449	28332
4192	20455	28328
4193	20461	28326
4194	20470	28326
4195	20475	28321
4196	20480	28317
4197	20485	28313
4198	20491	28309
4199	20495	28303
4200	20500	28297
4201	20504	28292
4202	20508	28286
4203	20512	28280
4204	20515	28273
4205	20520	28267
4206	20524	28261
4207	20526	28253
4208	20530	28247
4209	20535	28242
4210	20539	28236
4211	20543	28230
4212	20548	28225
4213	20552	28219
4214	20557	28214
4215	20561	28208
4216	20565	28202
4217	20570	28197
4218	20574	28191
4219	20578	28186
4220	20583	28180
4221	20587	28175
4222	20592	28169
4223	20596	28163
4224	20600	28157
4225	20604	28152
4226	20609	28146
4227	20613	28141
4228	20620	28138
4229	20626	28135
4230	20632	28132
4231	20643	28136
4232	20647	28130
4233	20652	28124
4234	20656	28119
4235	20660	28113
4236	20665	28108
4237	20669	28102
4238	20672	28095
4239	20676	28089
4240	20679	28082
4241	20684	28076
4242	20689	28071
4243	20694	28067
4244	20699	28062
4245	20703	28057
4246	20708	28051
4247	20712	28045
4248	20716	28040
4249	20721	28034
4250	20724	28027
4251	20728	28021
4252	20732	28016
4253	20737	28010
4254	20741	28004
4255	20744	27997
4256	20748	27991
4257	20753	27986
4258	20757	27980
4259	20761	27974
4260	20766	27969
4261	20770	27963
4262	20774	27958
4263	20779	27952
4264	20784	27948
4265	20789	27944
4266	20795	27940
4267	20801	27937
4268	20814	27943
4269	20823	27943
4270	20828	27939
4271	20834	27934
4272	20839	27930
4273	20844	27926
4274	20849	27921
4275	20854	27915
4276	20858	27910
4277	20862	27904
4278	20867	27899
4279	20871	27893
4280	20875	27888
4281	20880	27882
4282	20884	27876
4283	20888	27871
4284	20893	27865
4285	20897	27860
4286	20901	27854
4287	20906	27849
4288	20910	27843
4289	20915	27838
4290	20919	27832
4291	20924	27827
4292	20928	27822
4293	20933	27816
4294	20937	27810
4295	20941	27805
4296	20946	27800
4297	20950	27794
4298	20955	27789
4299	20960	27785
4300	20966	27781
4301	20972	27778
4302	20981	27778
4303	20986	27774
4304	20991	27768
4305	20995	27762
4306	20999	27757
4307	21003	27751
4308	21008	27746
4309	21012	27740
4310	21017	27735
4311	21020	27728
4312	21025	27723
4313	21029	27717
4314	21033	27712
4315	21038	27706
4316	21043	27701
4317	21047	27696
4318	21052	27691
4319	21056	27685
4320	21061	27680
4321	21065	27674
4322	21069	27669
4323	21074	27663
4324	21078	27658
4325	21082	27652
4326	21087	27647
4327	21091	27641
4328	21096	27636
4329	21100	27630
4330	21105	27625
4331	21109	27619
4332	21113	27613
4333	21117	27608
4334	21122	27602
4335	21125	27596
4336	21131	27592
4337	21137	27588
4338	21140	27581
4339	21150	27583
4340	21155	27579
4341	21160	27573
4342	21164	27568
4343	21169	27562
4344	21173	27556
4345	21177	27551
4346	21182	27545
4347	21186	27540
4348	21188	27531
4349	21192	27526
4350	21197	27520
4351	21201	27514
4352	21205	27509
4353	21210	27503
4354	21214	27498
4355	21218	27493
4356	21223	27487
4357	21227	27482
4358	21232	27476
4359	21236	27470
4360	21240	27465
4361	21245	27460
4362	21249	27454
4363	21254	27449
4364	21258	27443
4365	21263	27438
4366	21267	27433
4367	21272	27427
4368	21276	27422
4369	21280	27416
4370	21285	27411
4371	21289	27405
4372	21294	27400
4373	21299	27396
4374	21305	27393
4375	21312	27390
4376	21321	27390
4377	21326	27385
4378	21330	27380
4379	21334	27374
4380	21339	27369
4381	21343	27363
4382	21347	27358
4383	21352	27352
4384	21356	27346
4385	21360	27341
4386	21364	27335
4387	21369	27330
4388	21373	27324
4389	21378	27319
4390	21382	27313
4391	21386	27308
4392	21391	27302
4393	21395	27296
4394	21399	27291
4395	21403	27285
4396	21408	27280
4397	21412	27274
4398	21416	27268
4399	21421	27263
4400	21423	27255
4401	21427	27249
4402	21432	27244
4403	21436	27238
4404	21441	27233
4405	21445	27227
4406	21450	27222
4407	21454	27217
4408	21458	27211
4409	21466	27209
4410	21471	27206
4411	21477	27202
4412	21483	27199
4413	21492	27198
4414	21496	27193
4415	21501	27188
4416	21505	27182
4417	21510	27177
4418	21514	27171
4419	21518	27166
4420	21523	27160
4421	21527	27154
4422	21531	27148
4423	21535	27143
4424	21540	27138
4425	21544	27132
4426	21548	27127
4427	21553	27121
4428	21557	27116
4429	21561	27110
4430	21566	27104
4431	21570	27099
4432	21574	27093
4433	21579	27088
4434	21583	27083
4435	21588	27077
4436	21592	27072
4437	21597	27066
4438	21599	27058
4439	21602	27051
4440	21604	27043
4441	21608	27037
4442	21613	27032
4443	21617	27026
4444	21621	27021
4445	21626	27016
4446	21631	27010
4447	21642	27013
4448	21656	27020
4449	21665	27021
4450	21671	27017
4451	21676	27012
4452	21681	27008
4453	21686	27002
4454	21690	26997
4455	21694	26992
4456	21699	26986
4457	21703	26980
4458	21707	26975
4459	21711	26969
4460	21716	26964
4461	21720	26958
4462	21725	26953
4463	21728	26946
4464	21732	26941
4465	21737	26935
4466	21741	26930
4467	21746	26925
4468	21750	26919
4469	21755	26914
4470	21759	26908
4471	21763	26902
4472	21767	26897
4473	21772	26891
4474	21776	26886
4475	21780	26880
4476	21785	26875
4477	21789	26869
4478	21794	26864
4479	21797	26857
4480	21801	26851
4481	21805	26846
4482	21810	26840
4483	21821	26844
4484	21829	26843
4485	21837	26841
4486	21841	26835
4487	21845	26830
4488	21850	26825
4489	21854	26819
4490	21859	26814
4491	21863	26808
4492	21868	26803
4493	21871	26796
4494	21876	26791
4495	21882	26787
4496	21886	26782
4497	21891	26777
4498	21895	26772
4499	21899	26766
4500	21904	26761
4501	21908	26755
4502	21913	26750
4503	21917	26744
4504	21921	26739
4505	21925	26732
4506	21929	26726
4507	21933	26721
4508	21937	26715
4509	21941	26709
4510	21945	26703
4511	21950	26698
4512	21952	26690
4513	21956	26684
4514	21961	26679
4515	21965	26674
4516	21968	26666
4517	21972	26660
4518	21976	26655
4519	21981	26649
4520	21985	26644
4521	21990	26639
4522	21996	26636
4523	22002	26632
4524	22009	26629
4525	22017	26628
4526	22022	26624
4527	22027	26619
4528	22031	26614
4529	22036	26608
4530	22040	26603
4531	22045	26598
4532	22049	26592
4533	22053	26587
4534	22058	26581
4535	22062	26575
4536	22066	26570
4537	22071	26565
4538	22075	26559
4539	22080	26554
4540	22083	26548
4541	22088	26542
4542	22092	26537
4543	22096	26531
4544	22101	26526
4545	22105	26521
4546	22109	26515
4547	22114	26509
4548	22118	26504
4549	22123	26499
4550	22127	26493
4551	22131	26487
4552	22135	26482
4553	22139	26476
4554	22144	26470
4555	22148	26465
4556	22153	26460
4557	22159	26457
4558	22165	26453
4559	22171	26450
4560	22177	26447
4561	22185	26446
4562	22191	26441
4563	22195	26436
4564	22199	26430
4565	22204	26425
4566	22209	26420
4567	22213	26414
4568	22217	26408
4569	22221	26403
4570	22226	26398
4571	22230	26392
4572	22234	26387
4573	22239	26381
4574	22243	26376
4575	22247	26370
4576	22252	26365
4577	22256	26359
4578	22261	26354
4579	22265	26349
4580	22269	26343
4581	22273	26337
4582	22278	26332
4583	22282	26327
4584	22287	26321
4585	22291	26316
4586	22295	26310
4587	22300	26305
4588	22304	26299
4589	22308	26293
4590	22312	26288
4591	22317	26283
4592	22321	26277
4593	22326	26273
4594	22332	26269
4595	22338	26265
4596	22344	26261
4597	22351	26260
4598	22358	26257
4599	22363	26252
4600	22367	26246
4601	22371	26241
4602	22376	26236
4603	22380	26230
4604	22384	26224
4605	22389	26219
4606	22393	26214
4607	22398	26208
4608	22402	26203
4609	22406	26197
4610	22411	26192
4611	22415	26187
4612	22420	26182
4613	22424	26176
4614	22428	26171
4615	22433	26165
4616	22437	26160
4617	22441	26154
4618	22446	26149
4619	22450	26143
4620	22455	26138
4621	22459	26133
4622	22464	26127
4623	22468	26121
4624	22472	26116
4625	22482	26118
4626	22489	26115
4627	22495	26111
4628	22503	26110
4629	22509	26106
4630	22515	26103
4631	22525	26105
4632	22530	26100
4633	22534	26094
4634	22539	26089
4635	22543	26083
4636	22548	26078
4637	22551	26071
4638	22555	26066
4639	22560	26060
4640	22564	26055
4641	22568	26050
4642	22573	26044
4643	22577	26039
4644	22581	26033
4645	22586	26028
4646	22590	26022
4647	22595	26017
4648	22599	26012
4649	22603	26006
4650	22608	26001
4651	22612	25995
4652	22616	25990
4653	22621	25984
4654	22625	25979
4655	22630	25974
4656	22634	25968
4657	22639	25963
4658	22643	25957
4659	22647	25952
4660	22651	25946
4661	22656	25941
4662	22660	25936
4663	22667	25933
4664	22674	25930
4665	22680	25927
4666	22689	25927
4667	22693	25922
4668	22698	25916
4669	22702	25910
4670	22707	25905
4671	22711	25900
4672	22715	25894
4673	22719	25888
4674	22723	25882
4675	22727	25877
4676	22731	25871
4677	22736	25866
4678	22740	25860
4679	22744	25855
4680	22749	25849
4681	22753	25844
4682	22758	25839
4683	22762	25833
4684	22766	25828
4685	22771	25823
4686	22775	25817
4687	22780	25812
4688	22784	25806
4689	22788	25801
4690	22793	25795
4691	22797	25790
4692	22801	25785
4693	22806	25779
4694	22811	25774
4695	22815	25769
4696	22820	25764
4697	22824	25759
4698	22828	25753
4699	22833	25748
4700	22840	25745
4701	22846	25742
4702	22855	25741
4703	22862	25739
4704	22866	25733
4705	22870	25728
4706	22875	25723
4707	22879	25717
4708	22883	25711
4709	22887	25706
4710	22891	25700
4711	22896	25694
4712	22900	25689
4713	22904	25683
4714	22908	25678
4715	22913	25672
4716	22917	25667
4717	22921	25661
4718	22926	25656
4719	22930	25651
4720	22934	25645
4721	22939	25640
4722	22943	25634
4723	22948	25629
4724	22952	25624
4725	22956	25618
4726	22961	25613
4727	22965	25608
4728	22970	25602
4729	22974	25597
4730	22979	25592
4731	22983	25586
4732	22987	25581
4733	22992	25575
4734	22996	25570
4735	23002	25567
4736	23008	25563
4737	23014	25559
4738	23018	25554
4739	23026	25552
4740	23033	25550
4741	23038	25545
4742	23042	25539
4743	23046	25534
4744	23051	25528
4745	23055	25523
4746	23059	25517
4747	23063	25511
4748	23068	25506
4749	23072	25500
4750	23076	25495
4751	23080	25489
4752	23085	25484
4753	23089	25478
4754	23093	25472
4755	23097	25467
4756	23101	25462
4757	23106	25456
4758	23110	25451
4759	23115	25446
4760	23118	25439
4761	23123	25434
4762	23127	25428
4763	23131	25423
4764	23136	25418
4765	23140	25412
4766	23142	25405
4767	23145	25397
4768	23149	25392
4769	23153	25386
4770	23158	25381
4771	23162	25376
4772	23167	25371
4773	23174	25368
4774	23180	25365
4775	23186	25361
4776	23196	25361
4777	23202	25358
4778	23207	25353
4779	23212	25349
4780	23217	25344
4781	23221	25338
4782	23226	25333
4783	23230	25328
4784	23234	25322
4785	23238	25317
4786	23243	25311
