iter	RMSE
3224	59.42194678
3225	59.42180897
3226	59.42113724
3227	59.41453186
3228	59.41453143
3229	59.414289
3230	59.41360737
3231	59.41332213
3232	59.41118768
3233	59.40935088
3234	59.40934845
3235	59.40542747
3236	59.40502108
3237	59.4025545
3238	59.39874038
3239	59.39854228
3240	59.39843001
3241	59.39647709
3242	59.39495691
3243	59.39376514
3244	59.38917539
3245	59.38543134
3246	59.38533612
3247	59.38469402
3248	59.37540444
3249	59.37495332
3250	59.3722346
3251	59.37193238
3252	59.37019806
3253	59.36967249
3254	59.36750185
3255	59.36666409
3256	59.36285113
3257	59.35873725
3258	59.35781065
3259	59.35732821
3260	59.35522429
3261	59.35437283
3262	59.35409765
3263	59.35409501
3264	59.35396174
3265	59.35327131
3266	59.35327102
3267	59.34825025
3268	59.34786001
3269	59.34692989
3270	59.34636278
3271	59.3441152
3272	59.34405333
3273	59.34362579
3274	59.34079418
3275	59.34019076
3276	59.33882379
3277	59.33784218
3278	59.33784218
3279	59.33019422
3280	59.32808729
3281	59.32808574
3282	59.32792741
3283	59.32409957
3284	59.3204551
3285	59.31254392
3286	59.3119402
3287	59.31171412
3288	59.31150091
3289	59.30978454
3290	59.30830671
3291	59.30708459
3292	59.30125196
3293	59.30113089
3294	59.29965685
3295	59.29934314
3296	59.29862061
3297	59.29820684
3298	59.28924596
3299	59.28629992
3300	59.28559461
3301	59.28550801
3302	59.28528805
3303	59.28403038
3304	59.2839841
3305	59.28296647
3306	59.28276895
3307	59.28232058
3308	59.2823039
3309	59.26020855
3310	59.26020688
3311	59.25880175
3312	59.25754739
3313	59.25325629
3314	59.24989135
3315	59.241616
3316	59.23781444
3317	59.23772246
3318	59.23523493
3319	59.23242027
3320	59.22570293
3321	59.22386205
3322	59.22200932
3323	59.21584002
3324	59.2154755
3325	59.21547402
3326	59.21323535
3327	59.21237294
3328	59.21158544
3329	59.21031813
3330	59.2101736
3331	59.2088766
3332	59.20684991
3333	59.20633827
3334	59.19739268
3335	59.19440811
3336	59.19342444
3337	59.19063792
3338	59.18616249
3339	59.18438013
3340	59.17831624
3341	59.17691712
3342	59.17640872
3343	59.17606671
3344	59.17599904
3345	59.17232082
3346	59.1689201
3347	59.16250368
3348	59.16230532
3349	59.16134681
3350	59.16034742
3351	59.1557927
3352	59.15484001
3353	59.15317824
3354	59.15204979
3355	59.15081057
3356	59.14651096
3357	59.1463696
3358	59.13840147
3359	59.1381447
3360	59.13632363
3361	59.13632191
3362	59.12924139
3363	59.12295847
3364	59.12248539
3365	59.12232952
3366	59.12232948
3367	59.11804776
3368	59.11419738
3369	59.1085775
3370	59.10758441
3371	59.1063083
3372	59.10479101
3373	59.10056762
3374	59.09931022
3375	59.0968129
3376	59.09659523
3377	59.09652089
3378	59.09652046
3379	59.09566758
3380	59.09529885
3381	59.09528538
3382	59.09379556
3383	59.09055873
3384	59.0887258
3385	59.0868564
3386	59.07551134
3387	59.07551131
3388	59.07274252
3389	59.07182136
3390	59.06757309
3391	59.0672699
3392	59.06670648
3393	59.06651681
3394	59.06401503
3395	59.06323744
3396	59.06170237
3397	59.05822397
3398	59.05802925
3399	59.0556928
3400	59.05569275
3401	59.05275506
3402	59.04685845
3403	59.04537011
3404	59.04267844
3405	59.04252797
3406	59.03840084
3407	59.03756818
3408	59.03608683
3409	59.02755248
3410	59.02755246
3411	59.02755158
3412	59.02709487
3413	59.02539225
3414	59.02513008
3415	59.01953445
3416	59.01561734
3417	59.01551143
3418	59.00987769
3419	59.00915863
3420	59.00678904
3421	59.00678525
3422	59.00590749
3423	58.99639083
3424	58.99092357
3425	58.99092354
3426	58.98895739
3427	58.97842248
3428	58.97760984
3429	58.97760978
3430	58.9773458
3431	58.97720407
3432	58.97697643
3433	58.97618688
3434	58.97310386
3435	58.97265063
3436	58.97250497
3437	58.9690896
3438	58.96904114
3439	58.96851359
3440	58.96683485
3441	58.96656272
3442	58.96272019
3443	58.95730347
3444	58.9571228
3445	58.95591797
3446	58.95506436
3447	58.95252473
3448	58.95216465
3449	58.94091213
3450	58.93881339
3451	58.93876823
3452	58.93068783
3453	58.92631319
3454	58.9246258
3455	58.92311031
3456	58.92275837
3457	58.92187484
3458	58.9205594
3459	58.92039815
3460	58.91951767
3461	58.91580685
3462	58.91563671
3463	58.91331903
3464	58.91171725
3465	58.91154919
3466	58.91117547
3467	58.90739267
3468	58.90722009
3469	58.89373928
3470	58.89173856
3471	58.88483015
3472	58.88452512
3473	58.87892894
3474	58.87835314
3475	58.87779472
3476	58.87575126
3477	58.86000965
3478	58.85973049
3479	58.8583365
3480	58.84950173
3481	58.8456168
3482	58.84426256
3483	58.84355793
3484	58.84229999
3485	58.84229996
3486	58.84169525
3487	58.84155278
3488	58.83934175
3489	58.83565979
3490	58.83501396
3491	58.83474705
3492	58.83398999
3493	58.83316548
3494	58.82933172
3495	58.82875104
3496	58.82857286
3497	58.82821699
3498	58.81926597
3499	58.81238812
3500	58.80650311
3501	58.80626557
3502	58.8054967
3503	58.80526499
3504	58.80490946
3505	58.79845043
3506	58.79800216
3507	58.79777992
3508	58.79490003
3509	58.79487889
3510	58.79487466
3511	58.79436059
3512	58.79346347
3513	58.79188869
3514	58.79157412
3515	58.78952996
3516	58.78798398
3517	58.7878402
3518	58.78602956
3519	58.78089301
3520	58.78031349
3521	58.77911836
3522	58.77862729
3523	58.77418442
3524	58.77404446
3525	58.77258252
3526	58.77106667
3527	58.77098199
3528	58.76990111
3529	58.76493673
3530	58.7643512
3531	58.76357883
3532	58.75749472
3533	58.75457073
3534	58.75270567
3535	58.75270204
3536	58.75086322
3537	58.75072565
3538	58.7497333
3539	58.7461191
3540	58.744925
3541	58.74492493
3542	58.74346186
3543	58.7364883
3544	58.73546818
3545	58.73209652
3546	58.73200527
3547	58.73023266
3548	58.72834474
3549	58.72537657
3550	58.72529616
3551	58.72493332
3552	58.72492991
3553	58.72395143
3554	58.72306727
3555	58.71934969
3556	58.71670296
3557	58.7154244
3558	58.70645983
3559	58.70437579
3560	58.70307404
3561	58.70301042
3562	58.69742363
3563	58.6937887
3564	58.69296973
3565	58.69153521
3566	58.68793685
3567	58.68789434
3568	58.68682561
3569	58.68680187
3570	58.68661498
3571	58.67280563
3572	58.67272799
3573	58.66828852
3574	58.66462018
3575	58.66443303
3576	58.66421035
3577	58.66054766
3578	58.66054715
3579	58.66030872
3580	58.65998566
3581	58.65978145
3582	58.65496059
3583	58.65477002
3584	58.65460468
3585	58.65332106
3586	58.65315345
3587	58.65293592
3588	58.65084333
3589	58.65077817
3590	58.65026928
3591	58.64839525
3592	58.64839517
3593	58.64535697
3594	58.6449792
3595	58.64443914
3596	58.6439295
3597	58.64345743
3598	58.64021517
3599	58.63715288
3600	58.63604325
3601	58.63604187
3602	58.6356972
3603	58.6346536
3604	58.63304856
3605	58.63204133
3606	58.63087855
3607	58.63077883
3608	58.62820151
3609	58.62730692
3610	58.62520457
3611	58.62246272
3612	58.62187445
3613	58.61990545
3614	58.61696238
3615	58.61665902
3616	58.61606655
3617	58.61455172
3618	58.61407894
3619	58.6137297
3620	58.61333955
3621	58.61083927
3622	58.60849199
3623	58.6084274
3624	58.59967617
3625	58.59720894
3626	58.59686415
3627	58.59662081
3628	58.59587915
3629	58.59564395
3630	58.59211537
3631	58.59157732
3632	58.58985082
3633	58.58869311
3634	58.58165426
3635	58.5772013
3636	58.57592638
3637	58.57544746
3638	58.57528573
3639	58.57420742
3640	58.57364687
3641	58.57355116
3642	58.56887396
3643	58.56479543
3644	58.56476151
3645	58.56464738
3646	58.56382723
3647	58.56375626
3648	58.56242301
3649	58.56227476
3650	58.55545936
3651	58.55524966
3652	58.55407858
3653	58.55295763
3654	58.55283472
3655	58.55252199
3656	58.54083408
3657	58.53740874
3658	58.52724198
3659	58.52698861
3660	58.5269867
3661	58.52373393
3662	58.5222125
3663	58.51985094
3664	58.51950009
3665	58.51864829
3666	58.51776068
3667	58.51500379
3668	58.51308519
3669	58.51244549
3670	58.51210966
3671	58.51193785
3672	58.51125875
3673	58.50967295
3674	58.50798186
3675	58.50678473
3676	58.50537713
3677	58.5052215
3678	58.50344386
3679	58.50180524
3680	58.49926343
3681	58.49372837
3682	58.4911916
3683	58.49109091
3684	58.47969409
3685	58.47781681
3686	58.47771795
3687	58.47723703
3688	58.46265857
3689	58.4618259
3690	58.4594219
3691	58.45770363
3692	58.45633086
3693	58.45632893
3694	58.45515336
3695	58.45301091
3696	58.45271623
3697	58.45271223
3698	58.4491841
3699	58.44918409
3700	58.44913077
3701	58.44591626
3702	58.43224001
3703	58.42230427
3704	58.41350466
3705	58.41195049
3706	58.40591791
3707	58.4057036
3708	58.40454732
3709	58.40048807
3710	58.39545563
3711	58.39252201
3712	58.38915734
3713	58.38695421
3714	58.38644755
3715	58.38302824
3716	58.37957078
3717	58.37769695
3718	58.37568371
3719	58.37202723
3720	58.37199814
3721	58.36771519
3722	58.36646778
3723	58.36602573
3724	58.3642816
3725	58.36013843
3726	58.36003603
3727	58.35993666
3728	58.35989284
3729	58.35949487
3730	58.35804169
3731	58.35583326
3732	58.35377878
3733	58.35239584
3734	58.34851138
3735	58.34645828
3736	58.34616275
3737	58.34474813
3738	58.34466563
3739	58.34387672
3740	58.34348502
3741	58.34292866
3742	58.34261389
3743	58.33989593
3744	58.33932821
3745	58.33913712
3746	58.33653767
3747	58.33610857
3748	58.32926172
3749	58.32878199
3750	58.32306261
3751	58.3091967
3752	58.30663735
3753	58.30414006
3754	58.30414003
3755	58.30399579
3756	58.30315909
3757	58.30231669
3758	58.30010595
3759	58.30001016
3760	58.29895558
3761	58.29886734
3762	58.29815363
3763	58.29748244
3764	58.29740453
3765	58.29717996
3766	58.29337271
3767	58.28708106
3768	58.28647546
3769	58.28200022
3770	58.28181671
3771	58.28130461
3772	58.27857409
3773	58.27447563
3774	58.27213964
3775	58.27213964
3776	58.26830569
3777	58.26830299
3778	58.26776162
3779	58.26656136
3780	58.26591488
3781	58.26520962
3782	58.2627028
3783	58.26087638
3784	58.25757182
3785	58.25487277
3786	58.25487277
3787	58.25436619
3788	58.25304973
3789	58.25289062
3790	58.25054763
3791	58.24854263
3792	58.24672035
3793	58.2466105
3794	58.24009645
3795	58.24006112
3796	58.23982239
3797	58.23872888
3798	58.23757757
3799	58.23742381
3800	58.23714837
3801	58.23093525
3802	58.22417754
3803	58.22330765
3804	58.21764385
3805	58.21731296
3806	58.21657228
3807	58.21556167
3808	58.21438959
3809	58.21438955
3810	58.2111478
3811	58.21096624
3812	58.20845521
3813	58.20747358
3814	58.20747017
3815	58.20599704
3816	58.20334942
3817	58.20303704
3818	58.20090347
3819	58.19805609
3820	58.19805605
3821	58.19779145
3822	58.19779142
3823	58.19725155
3824	58.19672289
3825	58.19571144
3826	58.19423868
3827	58.19421752
3828	58.19233304
3829	58.19233301
3830	58.19066956
3831	58.18987437
3832	58.18713808
3833	58.18695491
3834	58.18554879
3835	58.18492018
3836	58.1800488
3837	58.17921916
3838	58.17905995
3839	58.17855893
3840	58.17597339
3841	58.17581892
3842	58.17329283
3843	58.17290419
3844	58.16735982
3845	58.16438477
3846	58.16332683
3847	58.1632092
3848	58.16204281
3849	58.16181521
3850	58.15650175
3851	58.15650174
3852	58.15620542
3853	58.15603828
3854	58.15182686
3855	58.14960936
3856	58.14951968
3857	58.14894852
3858	58.14632683
3859	58.14467402
3860	58.14455559
3861	58.14319398
3862	58.14237139
3863	58.14236906
3864	58.14123379
3865	58.14080309
3866	58.13735795
3867	58.13666255
3868	58.13632419
3869	58.13592147
3870	58.13250455
3871	58.13000829
3872	58.12960302
3873	58.12952182
3874	58.12884288
3875	58.12766247
3876	58.12154354
3877	58.12140231
3878	58.12109171
3879	58.12068145
3880	58.11934067
3881	58.11802747
3882	58.11566845
3883	58.10646512
3884	58.1032882
3885	58.10221196
3886	58.10196485
3887	58.10153498
3888	58.09644473
3889	58.09340713
3890	58.09245829
3891	58.09245824
3892	58.09016354
3893	58.08823526
3894	58.08820739
3895	58.08802778
3896	58.08672372
3897	58.08668767
3898	58.07642518
3899	58.07474741
3900	58.07123334
3901	58.07027044
3902	58.06895828
3903	58.06794355
3904	58.06725252
3905	58.06666122
3906	58.0666612
3907	58.06499404
3908	58.0643591
3909	58.06435906
3910	58.06281921
3911	58.0625599
3912	58.06009022
3913	58.0583635
3914	58.05343915
3915	58.05173612
3916	58.0510189
3917	58.0482909
3918	58.04762949
3919	58.04657535
3920	58.04626177
3921	58.04574709
3922	58.04574392
3923	58.04431448
3924	58.04332594
3925	58.04121062
3926	58.03866123
3927	58.03702711
3928	58.03577376
3929	58.03551162
3930	58.03539629
3931	58.03501304
3932	58.03446309
3933	58.03348089
3934	58.03338488
3935	58.03292121
3936	58.03027759
3937	58.02786591
3938	58.02768745
3939	58.02710776
3940	58.02517455
3941	58.02257585
3942	58.02131471
3943	58.0197329
3944	58.01793972
3945	58.01647291
3946	58.01600752
3947	58.00877881
3948	58.00788282
3949	57.99768704
3950	57.99373733
3951	57.99032961
3952	57.99032769
3953	57.99016746
3954	57.98973399
3955	57.98958581
3956	57.98920259
3957	57.9865097
3958	57.98618435
3959	57.9859921
3960	57.98599064
3961	57.98545594
3962	57.98500289
3963	57.98433577
3964	57.98414459
3965	57.9833266
3966	57.97279776
3967	57.97279753
3968	57.96960173
3969	57.96937127
3970	57.96888889
3971	57.9676034
3972	57.96287663
3973	57.9623154
3974	57.95881041
3975	57.95790521
3976	57.95574695
3977	57.95529335
3978	57.95409137
3979	57.95409125
3980	57.95214836
3981	57.95114023
3982	57.94711037
3983	57.94711026
3984	57.94219043
3985	57.94165005
3986	57.94120666
3987	57.93378343
3988	57.93271798
3989	57.93271788
3990	57.93054873
3991	57.9293056
3992	57.92738764
3993	57.92737273
3994	57.92642811
3995	57.92621203
3996	57.92593884
3997	57.92592483
3998	57.92568798
3999	57.92339903
4000	57.92310919
4001	57.92301202
4002	57.92301045
4003	57.91894605
4004	57.91530888
4005	57.91463468
4006	57.91105823
4007	57.90926352
4008	57.90774325
4009	57.90734668
4010	57.90482006
4011	57.90392552
4012	57.90315481
4013	57.90163996
4014	57.90130128
4015	57.8932752
4016	57.89282722
4017	57.89282378
4018	57.88298013
4019	57.88060871
4020	57.88052479
4021	57.88011558
4022	57.880019
4023	57.87907049
4024	57.87615124
4025	57.87561993
4026	57.87341631
4027	57.87198573
4028	57.87160432
4029	57.86938085
4030	57.8679598
4031	57.86783005
4032	57.86720876
4033	57.86704886
4034	57.86392541
4035	57.86327111
4036	57.86319277
4037	57.86159203
4038	57.8604885
4039	57.85976872
4040	57.85976867
4041	57.85976838
4042	57.8592348
4043	57.85854555
4044	57.85728186
4045	57.85716894
4046	57.85507226
4047	57.84785291
4048	57.84387069
4049	57.84131499
4050	57.83891965
4051	57.83802406
4052	57.83745258
4053	57.83448254
4054	57.83367323
4055	57.83362446
4056	57.83362441
4057	57.8318947
4058	57.83148838
4059	57.83091626
4060	57.82870945
4061	57.82775818
4062	57.82775811
4063	57.82287183
4064	57.82265251
4065	57.82232128
4066	57.81674902
4067	57.81597141
4068	57.81388858
4069	57.81365629
4070	57.81187601
4071	57.81138484
4072	57.81133064
4073	57.80955489
4074	57.80935771
4075	57.80889078
4076	57.80325894
4077	57.80283357
4078	57.80083358
4079	57.80062634
4080	57.80040936
4081	57.79333534
4082	57.79309703
4083	57.79296421
4084	57.79107295
4085	57.78975448
4086	57.78530032
4087	57.78000476
4088	57.77956031
4089	57.77732807
4090	57.77702024
4091	57.77444109
4092	57.7687818
4093	57.76664361
4094	57.76626367
4095	57.76288553
4096	57.76091107
4097	57.75599346
4098	57.75389023
4099	57.75243589
4100	57.75078743
4101	57.74510631
4102	57.74329484
4103	57.74277481
4104	57.74111974
4105	57.74087703
4106	57.73932652
4107	57.73893003
4108	57.73859964
4109	57.73792038
4110	57.73671167
4111	57.72855465
4112	57.72134794
4113	57.72108467
4114	57.72103815
4115	57.7165648
4116	57.71627653
4117	57.70659064
4118	57.70609136
4119	57.70483139
4120	57.70401677
4121	57.7038245
4122	57.70354457
4123	57.70273905
4124	57.70273459
4125	57.6996541
4126	57.694078
4127	57.69365168
4128	57.68815791
4129	57.6866924
4130	57.68562179
4131	57.68308145
4132	57.68152264
4133	57.68130531
4134	57.68059024
4135	57.67949205
4136	57.679453
4137	57.67842172
4138	57.67425786
4139	57.67391183
4140	57.67306766
4141	57.67263644
4142	57.67155518
4143	57.6706963
4144	57.66788329
4145	57.66417142
4146	57.66384253
4147	57.65970592
4148	57.65943913
4149	57.65938612
4150	57.65318456
4151	57.6525693
4152	57.65182093
4153	57.65178358
4154	57.65056009
4155	57.64634475
4156	57.64601884
4157	57.63675238
4158	57.63649377
4159	57.63521519
4160	57.63507313
4161	57.63372361
4162	57.63290034
4163	57.62859049
4164	57.62838318
4165	57.62798559
4166	57.62768047
4167	57.62566277
4168	57.62457127
4169	57.6228161
4170	57.62148056
4171	57.62135971
4172	57.62114909
4173	57.62057302
4174	57.6167753
4175	57.61660541
4176	57.61413504
4177	57.6126775
4178	57.60982437
4179	57.60931912
4180	57.60022763
4181	57.60004942
4182	57.60003679
4183	57.5977684
4184	57.5976624
4185	57.59407823
4186	57.59219646
4187	57.59059697
4188	57.59051835
4189	57.58939119
4190	57.58820236
4191	57.58711848
4192	57.58686348
4193	57.58663636
4194	57.57802743
4195	57.57802689
4196	57.57399271
4197	57.57295406
4198	57.56915562
4199	57.56553661
4200	57.56532069
4201	57.56243699
4202	57.5623811
4203	57.5614032
4204	57.56140291
4205	57.56133233
4206	57.56082908
4207	57.56082888
4208	57.56029667
4209	57.55780349
4210	57.55726173
4211	57.55612632
4212	57.55141899
4213	57.54927818
4214	57.54752528
4215	57.54657756
4216	57.54608599
4217	57.542201
4218	57.54175316
4219	57.54102728
4220	57.53908581
4221	57.53874666
4222	57.53822063
4223	57.53569521
4224	57.53361038
4225	57.53327414
4226	57.53228831
4227	57.52993987
4228	57.52966951
4229	57.52774536
4230	57.52721299
4231	57.52674871
4232	57.5255957
4233	57.52527837
4234	57.52394016
4235	57.52285125
4236	57.5225018
4237	57.52202045
4238	57.52201894
4239	57.52122558
4240	57.52122411
4241	57.52045667
4242	57.51974398
4243	57.51734829
4244	57.51486959
4245	57.51430282
4246	57.51415406
4247	57.5135059
4248	57.50740051
4249	57.50651322
4250	57.50651172
4251	57.50493201
4252	57.49251328
4253	57.49011015
4254	57.4896758
4255	57.48967411
4256	57.48934447
4257	57.48616336
4258	57.47939697
4259	57.47858469
4260	57.47425936
4261	57.46191953
4262	57.46158173
4263	57.45781289
4264	57.45732465
4265	57.45628473
4266	57.45270474
4267	57.4392775
4268	57.40605769
4269	57.40556873
4270	57.40535405
4271	57.40279209
4272	57.40005096
4273	57.3992795
4274	57.38633703
4275	57.38610868
4276	57.38552924
4277	57.38149579
4278	57.37921009
4279	57.37911305
4280	57.37890205
4281	57.37824265
4282	57.37800507
4283	57.37618924
4284	57.37341197
4285	57.3732989
4286	57.3728735
4287	57.3703439
4288	57.36978893
4289	57.36954734
4290	57.36530777
4291	57.36441557
4292	57.35901579
4293	57.34606178
4294	57.3419759
4295	57.33950918
4296	57.33918507
4297	57.33749311
4298	57.33692215
4299	57.33511784
4300	57.33298887
4301	57.33291352
4302	57.33021245
4303	57.3270484
4304	57.32621476
4305	57.32586357
4306	57.32565358
4307	57.32543739
4308	57.32445477
4309	57.32357649
4310	57.32276322
4311	57.32275876
4312	57.3224484
4313	57.31497435
4314	57.31428805
4315	57.3126063
4316	57.31107332
4317	57.30837424
4318	57.30724813
4319	57.30278904
4320	57.30172954
4321	57.2971211
4322	57.29646404
4323	57.29608768
4324	57.29077966
4325	57.29008857
4326	57.28930742
4327	57.28898412
4328	57.28815106
4329	57.28695708
4330	57.28351796
4331	57.28091796
4332	57.27918008
4333	57.27910076
4334	57.27749976
4335	57.27749974
4336	57.27668181
4337	57.27627343
4338	57.27627326
4339	57.27594767
4340	57.2679815
4341	57.26604634
4342	57.26552139
4343	57.2636722
4344	57.25970662
4345	57.25965428
4346	57.25654575
4347	57.25212415
4348	57.25212415
4349	57.25112438
4350	57.25049433
4351	57.24712882
4352	57.24687782
4353	57.23085285
4354	57.23028853
4355	57.22905777
4356	57.21778057
4357	57.21551907
4358	57.21495519
4359	57.21421589
4360	57.21416442
4361	57.21373232
4362	57.21238106
4363	57.21228115
4364	57.20560135
4365	57.20478449
4366	57.20375887
4367	57.20229995
4368	57.20148272
4369	57.19853219
4370	57.19746266
4371	57.19738631
4372	57.19715421
4373	57.19683942
4374	57.19610812
4375	57.18750161
4376	57.17963232
4377	57.17924384
4378	57.1768311
4379	57.17640719
4380	57.17532592
4381	57.1740803
4382	57.17355814
4383	57.17343868
4384	57.15707183
4385	57.15394694
4386	57.15200355
4387	57.1510836
4388	57.15031727
4389	57.14813662
4390	57.1471253
4391	57.14346333
4392	57.14059973
4393	57.13929111
4394	57.13853328
4395	57.13402682
4396	57.12827467
4397	57.12622856
4398	57.12012407
4399	57.11966452
4400	57.11966401
4401	57.11777471
4402	57.11620653
4403	57.11317063
4404	57.11298572
4405	57.1096794
4406	57.10237528
4407	57.10201821
4408	57.10195419
4409	57.10006637
4410	57.098592
4411	57.09839108
4412	57.09548777
4413	57.09405576
4414	57.09092114
4415	57.08856594
4416	57.08812867
4417	57.0879671
4418	57.08543065
4419	57.08482616
4420	57.08447183
4421	57.08009531
4422	57.07959389
4423	57.07398045
4424	57.07244413
4425	57.07001631
4426	57.06524019
4427	57.05732895
4428	57.05177797
4429	57.04901213
4430	57.04747706
4431	57.04602361
4432	57.04295812
4433	57.04208961
4434	57.03933305
4435	57.03746904
4436	57.03500437
4437	57.03473223
4438	57.03473221
4439	57.03473195
4440	57.0347319
4441	57.03449362
4442	57.03422767
4443	57.03298993
4444	57.03294239
4445	57.03185854
4446	57.03163416
4447	57.0279012
4448	57.02543699
4449	57.0246968
4450	57.02385351
4451	57.02363512
4452	57.02294073
4453	57.02249579
4454	57.0205549
4455	57.01903557
4456	57.01881843
4457	57.01834745
4458	57.01594777
4459	57.01575067
4460	57.01550491
4461	57.0152859
4462	57.01478987
4463	57.01475708
4464	57.01323183
4465	57.01248978
4466	57.0109859
4467	57.00760151
4468	57.00629919
4469	57.00387525
4470	57.00280284
4471	57.00276838
4472	57.00140844
4473	57.00079393
4474	56.99945608
4475	56.99656424
4476	56.99622137
4477	56.99585516
4478	56.98993382
4479	56.98987684
4480	56.98938777
4481	56.98887864
4482	56.98560022
4483	56.98547428
4484	56.98422326
4485	56.98315859
4486	56.98309819
4487	56.98305404
4488	56.9738229
4489	56.97335915
4490	56.97075064
4491	56.96969645
4492	56.96618546
4493	56.96616376
4494	56.96582032
4495	56.9657728
4496	56.96534544
4497	56.96515495
4498	56.9646148
4499	56.95554699
4500	56.95460877
4501	56.95290708
4502	56.95260526
4503	56.94869459
4504	56.94844771
4505	56.94842647
4506	56.94749874
4507	56.94480161
4508	56.94269969
4509	56.94269636
4510	56.93899628
4511	56.9385784
4512	56.93857816
4513	56.93600072
4514	56.93578689
4515	56.93511468
4516	56.93511468
4517	56.92689396
4518	56.92651239
4519	56.92490473
4520	56.92321615
4521	56.92288672
4522	56.92202988
4523	56.92057408
4524	56.91968178
4525	56.89762444
4526	56.89746732
4527	56.89126987
4528	56.88966628
4529	56.88761787
4530	56.88461537
4531	56.88411001
4532	56.88254294
4533	56.88220641
4534	56.88212224
4535	56.87508967
4536	56.8674107
4537	56.86668909
4538	56.86659785
4539	56.86339361
4540	56.86334936
4541	56.86157087
4542	56.85865005
4543	56.85838154
4544	56.85717122
4545	56.85223132
4546	56.85177741
4547	56.849361
4548	56.84821306
4549	56.8471133
4550	56.84622589
4551	56.84596142
4552	56.84490951
4553	56.84232295
4554	56.83828533
4555	56.83668842
4556	56.83589856
4557	56.83402774
4558	56.83275132
4559	56.83115526
4560	56.83045281
4561	56.82804326
4562	56.82428704
4563	56.81952967
4564	56.81719643
4565	56.81605128
4566	56.8144145
4567	56.8143057
4568	56.81374043
4569	56.81295851
4570	56.8126178
4571	56.81213542
4572	56.8109958
4573	56.81084832
4574	56.80286249
4575	56.8025163
4576	56.80144425
4577	56.79901759
4578	56.79834382
4579	56.79680495
4580	56.79491861
4581	56.79456935
4582	56.79411077
4583	56.79272483
4584	56.79171224
4585	56.79155935
4586	56.78836528
4587	56.78811653
4588	56.78735569
4589	56.78711574
4590	56.78697973
4591	56.78661671
4592	56.78484306
4593	56.78378029
4594	56.7831921
4595	56.78234364
4596	56.78208403
4597	56.78072272
4598	56.78019024
4599	56.77919878
4600	56.77627208
4601	56.77566108
4602	56.77378132
4603	56.77367431
4604	56.77017599
4605	56.76848631
4606	56.76772347
4607	56.76708012
4608	56.76546952
4609	56.76473228
4610	56.76432513
4611	56.76377265
4612	56.76349746
4613	56.76307644
4614	56.76283745
4615	56.76146422
4616	56.76065545
4617	56.75808612
4618	56.75530829
4619	56.75435404
4620	56.75097899
4621	56.74884294
4622	56.74861662
4623	56.74736294
4624	56.74620763
4625	56.74600531
4626	56.74585693
4627	56.7431519
4628	56.74286805
4629	56.73620112
4630	56.73503331
4631	56.73415916
4632	56.73390146
4633	56.73273751
4634	56.73235322
4635	56.7300024
4636	56.72972964
4637	56.72971545
4638	56.72936263
4639	56.72900607
4640	56.72727444
4641	56.72688006
4642	56.72466245
4643	56.72433806
4644	56.72367488
4645	56.71961529
4646	56.71767509
4647	56.71155899
4648	56.71138923
4649	56.70936559
4650	56.7052783
4651	56.70416144
4652	56.70390044
4653	56.70231293
4654	56.70101921
4655	56.69859563
4656	56.69788779
4657	56.69522761
4658	56.69496162
4659	56.69481031
4660	56.69329556
4661	56.68874236
4662	56.68869717
4663	56.68609792
4664	56.68583391
4665	56.68555445
4666	56.68419417
4667	56.68379728
4668	56.68086721
4669	56.679075
4670	56.672919
4671	56.67202011
4672	56.67141603
4673	56.6713442
4674	56.66998395
4675	56.66646961
4676	56.66602311
4677	56.66514643
4678	56.66425334
4679	56.66373967
4680	56.65714321
4681	56.65672172
4682	56.656583
4683	56.65648987
4684	56.65618556
4685	56.64788115
4686	56.64747521
4687	56.64504714
4688	56.64484744
4689	56.64477737
4690	56.64445044
4691	56.64412214
4692	56.64284724
4693	56.64118589
4694	56.63800232
4695	56.63463113
4696	56.63267848
4697	56.6323599
4698	56.63070382
4699	56.63051788
4700	56.62988181
4701	56.6295211
4702	56.62477147
4703	56.62106596
4704	56.62057612
4705	56.62025181
4706	56.61890458
4707	56.60783344
4708	56.60138019
4709	56.60079479
4710	56.59962437
4711	56.59911741
4712	56.59880062
4713	56.59857215
4714	56.59645294
4715	56.59607679
4716	56.57890499
4717	56.56919665
4718	56.56882257
4719	56.56658589
4720	56.56568489
4721	56.54945967
4722	56.54881975
4723	56.54696347
4724	56.54674342
4725	56.54650004
4726	56.54635186
4727	56.54474293
4728	56.54371279
4729	56.54333758
4730	56.5430754
4731	56.54067374
4732	56.5389749
4733	56.53716435
4734	56.53694925
4735	56.53628986
4736	56.53578721
4737	56.53544276
4738	56.53518998
4739	56.53141216
4740	56.53118589
4741	56.52793015
4742	56.52773406
4743	56.52569351
4744	56.52460551
4745	56.5119647
4746	56.51001182
4747	56.50992274
4748	56.50840204
4749	56.50797487
4750	56.507656
4751	56.50755372
4752	56.50448076
4753	56.5041961
4754	56.5041812
4755	56.50375844
4756	56.50322655
4757	56.50223386
4758	56.50130514
4759	56.50115751
4760	56.50114377
4761	56.4994641
4762	56.49775638
4763	56.49754772
4764	56.49730882
4765	56.49494347
4766	56.49494195
4767	56.49494187
4768	56.49453959
4769	56.49263602
4770	56.49249186
4771	56.49182222
4772	56.4915043
4773	56.49120722
4774	56.48927915
4775	56.48917184
4776	56.48742329
4777	56.4871948
4778	56.48702468
4779	56.48610975
